stoi_noisy_l,stoi_noisy_r,stoi_enhanced_l,stoi_enhanced_r,mbstoi_noisy,mbstoi_enhanced,snr_noisy_l,snr_noisy_r,snr_enhanced_l,snr_enhanced_r,ild_error,ipd_error,clean_path,noisy_path
0.4198879301548004,0.3441987633705139,0.5271095633506775,0.42792490124702454,0.2909323626518668,0.37087136368812296,-6.483839652503407,-7.2222063656270015,-9.90783529445789,-9.898702963839,4.703747557556707,45.83902705802396,./DCNN/datasets/DATASET//clean_testset_1f/SNR_-3dB/p307_000213_az-007_el+00_d300_snr-03.wav,DCNN/datasets/DATASET/noisy_testset_1f/SNR_-3dB/p307_000213_az-007_el+00_d300_snr-03.wav
0.37985679507255554,0.3962680995464325,0.42758265137672424,0.4392727017402649,0.35894388170963604,0.3846878578778754,-6.388589065131653,-6.089751284165116,-9.8786190988051,-9.901595750029882,2.8292084870007854,22.581259114875476,./DCNN/datasets/DATASET//clean_testset_1f/SNR_-3dB/p351_000262_az+068_el+00_d300_snr-03.wav,DCNN/datasets/DATASET/noisy_testset_1f/SNR_-3dB/p351_000262_az+068_el+00_d300_snr-03.wav
0.6010003685951233,0.3596196174621582,0.7059792280197144,0.4091489017009735,0.2506520531476186,0.4685407663442408,-5.089858774437203,-7.593151854193066,-9.927525232373998,-9.929601138976635,6.818473816594274,74.69518992110629,./DCNN/datasets/DATASET//clean_testset_1f/SNR_-3dB/p248_000055_az-022_el+00_d300_snr-03.wav,DCNN/datasets/DATASET/noisy_testset_1f/SNR_-3dB/p248_000055_az-022_el+00_d300_snr-03.wav
0.5609953999519348,0.5797792673110962,0.6724742650985718,0.7025837898254395,0.5531640920689546,0.6328805886879795,-5.754657004750537,-5.564947123074391,-9.895591420590117,-9.925156772847792,2.390053209884306,17.379115840878605,./DCNN/datasets/DATASET//clean_testset_1f/SNR_-3dB/p258_000160_az+081_el+00_d300_snr-03.wav,DCNN/datasets/DATASET/noisy_testset_1f/SNR_-3dB/p258_000160_az+081_el+00_d300_snr-03.wav
0.4336356520652771,0.4406058192253113,0.6245044469833374,0.6556603908538818,0.4376572293172305,0.5816454515996419,-7.878230972999341,-7.8131442222892495,-9.995521095605673,-9.996280903666134,2.96370700177963,23.284813062789,./DCNN/datasets/DATASET//clean_testset_1f/SNR_-3dB/p317_000347_az+067_el+00_d080_snr-03.wav,DCNN/datasets/DATASET/noisy_testset_1f/SNR_-3dB/p317_000347_az+067_el+00_d080_snr-03.wav
0.30429598689079285,0.31182876229286194,0.3790600001811981,0.44214338064193726,0.2924046012055463,0.33459544911786643,-7.42758125261155,-7.315240588593632,-9.893173378242698,-9.931189402591233,2.7259660134531374,19.10426646892375,./DCNN/datasets/DATASET//clean_testset_1f/SNR_-3dB/p244_000149_az+033_el+00_d300_snr-03.wav,DCNN/datasets/DATASET/noisy_testset_1f/SNR_-3dB/p244_000149_az+033_el+00_d300_snr-03.wav
0.47609949111938477,0.48166027665138245,0.5585262179374695,0.5623969435691833,0.4622533075505851,0.5119780442835549,-5.422593270929745,-5.275240002248624,-9.867405458714478,-9.88224241312661,2.09407037144074,14.192147762533462,./DCNN/datasets/DATASET//clean_testset_1f/SNR_-3dB/p305_000060_az-001_el+00_d300_snr-03.wav,DCNN/datasets/DATASET/noisy_testset_1f/SNR_-3dB/p305_000060_az-001_el+00_d300_snr-03.wav
0.3589336574077606,0.1938476860523224,0.45925989747047424,0.2272142618894577,0.15581019150451242,0.22660389974276937,-7.470640844303576,-8.547957192992715,-9.97126395151575,-9.97491016403426,5.401633133822098,88.4264191409102,./DCNN/datasets/DATASET//clean_testset_1f/SNR_-3dB/p333_000398_az-014_el+00_d080_snr-03.wav,DCNN/datasets/DATASET/noisy_testset_1f/SNR_-3dB/p333_000398_az-014_el+00_d080_snr-03.wav
0.43754521012306213,0.4541107416152954,0.5480748414993286,0.5483740568161011,0.4304364592263986,0.5071888845282644,-7.652114575184794,-7.560768497802139,-9.97260107470114,-9.974327517028998,2.7491362231956535,22.853230463409368,./DCNN/datasets/DATASET//clean_testset_1f/SNR_-3dB/p345_000471_az+004_el+00_d300_snr-03.wav,DCNN/datasets/DATASET/noisy_testset_1f/SNR_-3dB/p345_000471_az+004_el+00_d300_snr-03.wav
0.3119222819805145,0.32088932394981384,0.39172548055648804,0.43488726019859314,0.30735874568008487,0.378375011132727,-6.783978481977678,-6.602725242744402,-9.836770586326502,-9.83264240501708,3.60453743545611,24.335036574870912,./DCNN/datasets/DATASET//clean_testset_1f/SNR_-3dB/p248_000185_az+053_el+00_d080_snr-03.wav,DCNN/datasets/DATASET/noisy_testset_1f/SNR_-3dB/p248_000185_az+053_el+00_d080_snr-03.wav
0.43419548869132996,0.14188209176063538,0.6591468453407288,0.19253715872764587,0.10673207740496689,0.24604543363810946,-7.396121890638106,-9.484947952973846,-9.991406656018725,-9.996899844756248,14.458694368209597,80.43024983023993,./DCNN/datasets/DATASET//clean_testset_1f/SNR_-3dB/p232_000236_az-074_el+00_d300_snr-03.wav,DCNN/datasets/DATASET/noisy_testset_1f/SNR_-3dB/p232_000236_az-074_el+00_d300_snr-03.wav
0.5292081832885742,0.281326562166214,0.8474245667457581,0.3838794231414795,0.27417820502530776,0.39732429676724884,-7.835915373433561,-9.098193491890907,-9.988182486179202,-9.987435545241585,14.511660447761194,63.91689886605931,./DCNN/datasets/DATASET//clean_testset_1f/SNR_-3dB/p233_000352_az-083_el+00_d300_snr-03.wav,DCNN/datasets/DATASET/noisy_testset_1f/SNR_-3dB/p233_000352_az-083_el+00_d300_snr-03.wav
0.3388189673423767,0.3578643202781677,0.41680172085762024,0.4193136990070343,0.33228937036220135,0.38246722304984787,-7.350796952136876,-7.219557361743342,-9.95184813081882,-9.94849775720707,2.3306492322493306,17.52897983085909,./DCNN/datasets/DATASET//clean_testset_1f/SNR_-3dB/p318_000309_az+079_el+00_d080_snr-03.wav,DCNN/datasets/DATASET/noisy_testset_1f/SNR_-3dB/p318_000309_az+079_el+00_d080_snr-03.wav
0.4574127197265625,0.4763091802597046,0.541401207447052,0.5505963563919067,0.46436570782180375,0.5256676695600776,-7.690980839732349,-7.615563833372276,-9.97060643910463,-9.975889757173714,2.515133389803717,17.90406105674071,./DCNN/datasets/DATASET//clean_testset_1f/SNR_-3dB/p363_000392_az+038_el+00_d300_snr-03.wav,DCNN/datasets/DATASET/noisy_testset_1f/SNR_-3dB/p363_000392_az+038_el+00_d300_snr-03.wav
0.2621133625507355,0.27164340019226074,0.2868289351463318,0.29937028884887695,0.2538410904669833,0.2566001914451728,-7.427786063529714,-7.3723074461783025,-9.967084907748498,-9.960115822761484,2.1899862059655635,15.736184100450231,./DCNN/datasets/DATASET//clean_testset_1f/SNR_-3dB/p361_000119_az-001_el+00_d080_snr-03.wav,DCNN/datasets/DATASET/noisy_testset_1f/SNR_-3dB/p361_000119_az-001_el+00_d080_snr-03.wav
0.2899641692638397,0.2966281473636627,0.3291870653629303,0.3286198079586029,0.2745178564124919,0.29642475644016275,-7.0571206554367745,-6.919561810513584,-9.928147526481453,-9.92726745458695,2.774760211601392,19.018082536879284,./DCNN/datasets/DATASET//clean_testset_1f/SNR_-3dB/p339_000450_az+071_el+00_d080_snr-03.wav,DCNN/datasets/DATASET/noisy_testset_1f/SNR_-3dB/p339_000450_az+071_el+00_d080_snr-03.wav
0.5243518948554993,0.5331941246986389,0.6033915281295776,0.6086149215698242,0.5001829434287826,0.5562954950561761,-7.88043749084394,-7.822627885946769,-9.988190158099677,-9.994426091204767,2.8956251970521008,22.387293587924646,./DCNN/datasets/DATASET//clean_testset_1f/SNR_-3dB/p292_000215_az+086_el+00_d300_snr-03.wav,DCNN/datasets/DATASET/noisy_testset_1f/SNR_-3dB/p292_000215_az+086_el+00_d300_snr-03.wav
0.49719101190567017,0.5094308853149414,0.5977442264556885,0.6109761595726013,0.5028969763975015,0.5699070077796218,-6.540168087844389,-6.383070676564621,-9.952521320768115,-9.96127980652381,2.3743880965433135,15.338365095594757,./DCNN/datasets/DATASET//clean_testset_1f/SNR_-3dB/p374_000361_az+044_el+00_d300_snr-03.wav,DCNN/datasets/DATASET/noisy_testset_1f/SNR_-3dB/p374_000361_az+044_el+00_d300_snr-03.wav
0.49426060914993286,0.47676271200180054,0.5551749467849731,0.5405070781707764,0.4519393004705248,0.4781401830392605,-7.762580936304764,-7.921072702818386,-9.959287472017074,-9.977247936014555,2.8324566209960707,32.90356334841629,./DCNN/datasets/DATASET//clean_testset_1f/SNR_-3dB/p363_000279_az-006_el+00_d080_snr-03.wav,DCNN/datasets/DATASET/noisy_testset_1f/SNR_-3dB/p363_000279_az-006_el+00_d080_snr-03.wav
