stoi_noisy_l,stoi_noisy_r,stoi_enhanced_l,stoi_enhanced_r,mbstoi_noisy,mbstoi_enhanced,snr_noisy_l,snr_noisy_r,snr_enhanced_l,snr_enhanced_r,ild_error,ipd_error,clean_path,noisy_path
0.6561843156814575,0.12937882542610168,0.7024056911468506,0.19037562608718872,0.12127162683178513,0.3690452370244193,-2.5638855055335097,-8.571487167528062,-9.816138105999014,-9.955440566071,12.986538500241506,92.15234060537756,./DCNN/datasets/DATASET//clean_testset_1f/SNR_0dB/p283_000484_az-065_el+00_d080_snr+00.wav,DCNN/datasets/DATASET/noisy_testset_1f/SNR_0dB/p283_000484_az-065_el+00_d080_snr+00.wav
0.4896129071712494,0.4321856200695038,0.5758203268051147,0.5196964144706726,0.40831293624589793,0.4728325147748234,-4.844882956939849,-5.588976580600851,-9.889456060187554,-9.923038859290731,3.7238229256118505,48.850831902103906,./DCNN/datasets/DATASET//clean_testset_1f/SNR_0dB/p253_000055_az-002_el+00_d300_snr+00.wav,DCNN/datasets/DATASET/noisy_testset_1f/SNR_0dB/p253_000055_az-002_el+00_d300_snr+00.wav
0.527218222618103,0.5338411331176758,0.7889996767044067,0.8118101954460144,0.5332139323929451,0.7374260901894627,-7.294493277662644,-7.176306427156249,-9.92126050186211,-9.911275026480583,2.3981425586365295,18.54570759308834,./DCNN/datasets/DATASET//clean_testset_1f/SNR_0dB/p272_000095_az+029_el+00_d300_snr+00.wav,DCNN/datasets/DATASET/noisy_testset_1f/SNR_0dB/p272_000095_az+029_el+00_d300_snr+00.wav
0.524357259273529,0.5313705205917358,0.7259818315505981,0.7565628290176392,0.5343895768901005,0.7075102087581837,-7.612221721306251,-7.550251762449739,-9.964246828367425,-9.983317491343966,3.0258370245624677,23.742153656212096,./DCNN/datasets/DATASET//clean_testset_1f/SNR_0dB/p250_000311_az+069_el+00_d080_snr+00.wav,DCNN/datasets/DATASET/noisy_testset_1f/SNR_0dB/p250_000311_az+069_el+00_d080_snr+00.wav
0.5189141631126404,0.5275124907493591,0.6327969431877136,0.6557815670967102,0.48839899486139265,0.5736727087495981,-6.579363347954761,-6.482828600913965,-9.974230133493164,-9.975078722051853,2.6358254588174574,17.751378852986363,./DCNN/datasets/DATASET//clean_testset_1f/SNR_0dB/p230_000029_az+057_el+00_d300_snr+00.wav,DCNN/datasets/DATASET/noisy_testset_1f/SNR_0dB/p230_000029_az+057_el+00_d300_snr+00.wav
0.4116693139076233,0.380329966545105,0.5477598905563354,0.49250414967536926,0.3683273613303053,0.43956589005392016,-5.642878969516413,-6.022762528638222,-9.891833797549888,-9.852014254800514,3.8418379909193234,40.91076752251156,./DCNN/datasets/DATASET//clean_testset_1f/SNR_0dB/p351_000344_az-006_el+00_d300_snr+00.wav,DCNN/datasets/DATASET/noisy_testset_1f/SNR_0dB/p351_000344_az-006_el+00_d300_snr+00.wav
0.5237579345703125,0.536457359790802,0.6788526773452759,0.6786206960678101,0.5237203030035055,0.6299506784712783,-6.400124261460822,-6.331783337241206,-9.928114376559444,-9.93824174992962,3.078236575579751,21.11434766214178,./DCNN/datasets/DATASET//clean_testset_1f/SNR_0dB/p248_000174_az+083_el+00_d080_snr+00.wav,DCNN/datasets/DATASET/noisy_testset_1f/SNR_0dB/p248_000174_az+083_el+00_d080_snr+00.wav
0.586551308631897,0.590816080570221,0.6462227702140808,0.6530528664588928,0.569491907622199,0.6137176570441588,-6.348446006436366,-6.225684833263366,-9.965514459698467,-9.967043382058897,2.9529584067805312,22.661709337349397,./DCNN/datasets/DATASET//clean_testset_1f/SNR_0dB/p292_000045_az+025_el+00_d300_snr+00.wav,DCNN/datasets/DATASET/noisy_testset_1f/SNR_0dB/p292_000045_az+025_el+00_d300_snr+00.wav
0.6043234467506409,0.6138664484024048,0.6576478481292725,0.6908525824546814,0.59685888579595,0.6064596833108604,-6.577800137000954,-6.468664936878813,-9.98273266216763,-9.986103641389446,2.735632106236049,18.781558663504466,./DCNN/datasets/DATASET//clean_testset_1f/SNR_0dB/p329_000421_az+043_el+00_d080_snr+00.wav,DCNN/datasets/DATASET/noisy_testset_1f/SNR_0dB/p329_000421_az+043_el+00_d080_snr+00.wav
0.715168297290802,0.26458191871643066,0.7542401552200317,0.4040338099002838,0.234701755981433,0.4978244411354369,-3.7371680494629884,-8.86119261532413,-9.871759357525342,-9.947720564937386,11.682117860815106,86.47099340998318,./DCNN/datasets/DATASET//clean_testset_1f/SNR_0dB/p257_000013_az-054_el+00_d300_snr+00.wav,DCNN/datasets/DATASET/noisy_testset_1f/SNR_0dB/p257_000013_az-054_el+00_d300_snr+00.wav
0.43182113766670227,0.4509833753108978,0.5412008166313171,0.5557162165641785,0.4229046647155933,0.4849503868129706,-6.902342056252699,-6.84116990269696,-9.966355344332417,-9.963015764739389,2.0388661893100513,16.005643100511072,./DCNN/datasets/DATASET//clean_testset_1f/SNR_0dB/p306_000265_az+048_el+00_d300_snr+00.wav,DCNN/datasets/DATASET/noisy_testset_1f/SNR_0dB/p306_000265_az+048_el+00_d300_snr+00.wav
0.55544513463974,0.5651074051856995,0.640433132648468,0.6470895409584045,0.5628552034802452,0.6082813793318397,-6.604278654624325,-6.435371993120789,-9.908001799677496,-9.938642831044774,2.005996982614383,14.211141891275249,./DCNN/datasets/DATASET//clean_testset_1f/SNR_0dB/p363_000092_az+049_el+00_d300_snr+00.wav,DCNN/datasets/DATASET/noisy_testset_1f/SNR_0dB/p363_000092_az+049_el+00_d300_snr+00.wav
0.46849510073661804,0.48324474692344666,0.6658353805541992,0.6205470561981201,0.4560332050747158,0.5964794356323333,-6.2909834152820725,-6.134055641793155,-9.875989115181909,-9.868787089877033,2.369605258654782,16.39208140666829,./DCNN/datasets/DATASET//clean_testset_1f/SNR_0dB/p307_000124_az+084_el+00_d080_snr+00.wav,DCNN/datasets/DATASET/noisy_testset_1f/SNR_0dB/p307_000124_az+084_el+00_d080_snr+00.wav
0.6435443162918091,0.6613194346427917,0.7067691087722778,0.7017431259155273,0.6261986014782611,0.6479781519528689,-4.1189083639267325,-3.82540952188535,-9.715476145330493,-9.715161234617735,2.942035978999382,21.762297153124823,./DCNN/datasets/DATASET//clean_testset_1f/SNR_0dB/p264_000299_az+000_el+00_d080_snr+00.wav,DCNN/datasets/DATASET/noisy_testset_1f/SNR_0dB/p264_000299_az+000_el+00_d080_snr+00.wav
